Locustag	28_1	28_2	29_1	29_2	36_1	36_2	46_1	46_2	47_1	47_2	49_1	49_2
ECB_03692	489	340	388	433	583	285	589	674	599	505	1203	1284
ECB_03693	6	13	3	5	0	6	0	1	2	14	1	1
ECB_03694	10	37	6	26	16	16	10	9	17	31	14	11
ECB_03695	0	1	1	0	1	2	0	3	0	3	1	0
ECB_03696	123	347	72	294	137	216	303	118	357	82	15	86
ECB_03697	1	4	3	2	0	3	3	0	0	4	2	0
ECB_03698	146	126	122	144	110	88	151	123	198	146	272	255
ECB_03699	626	185	489	247	234	308	286	283	389	274	738	823
ECB_03700	133	176	112	183	179	140	172	165	221	190	357	341
ECB_03701	200	331	197	364	359	191	275	350	455	369	578	601
ECB_03702	243	335	215	243	139	105	144	120	181	146	164	201
ECB_03703	368	323	270	386	218	188	274	257	294	236	417	478
ECB_03704	516	448	503	481	362	292	302	316	419	347	592	727
ECB_03705	120	177	153	150	142	79	129	102	164	120	225	262
ECB_03706	175	215	270	300	196	90	200	162	211	160	220	262
ECB_03707	98	341	86	310	674	555	1366	587	1547	842	687	1112
ECB_03708	27036	27262	48271	39425	28267	18837	79068	37067	72218	43374	67300	86217
ECB_03709	45	95	64	55	49	37	44	28	86	70	87	126
ECB_03710	68	40	67	53	50	28	41	47	73	80	43	75
ECB_03711	0	9	10	4	2	1	5	2	6	5	5	9
ECB_03712	12	14	13	12	9	10	7	14	18	32	12	18
ECB_03713	58	50	45	31	13	35	24	33	51	54	46	37
ECB_03714	19	25	25	19	9	17	11	11	18	29	10	18
ECB_03715	10	33	24	25	16	18	16	20	23	27	20	28
ECB_03716	14	17	30	34	13	8	22	13	31	12	24	30
ECB_03717	561	285	567	478	404	208	498	466	494	497	911	1076
ECB_03718	4140	870	2951	1123	649	475	1043	773	1054	643	1810	2267
ECB_03719	91	75	86	73	32	81	38	43	82	91	70	43
ECB_03720	113	105	81	74	25	24	28	25	63	42	77	88
ECB_03721	183	54	161	58	32	34	29	47	40	63	41	60
ECB_03722	137	31	110	31	24	27	21	19	35	34	28	37
ECB_03723	139	35	58	20	21	23	15	12	25	26	34	45
ECB_03724	257	114	173	46	36	141	41	38	81	89	87	64
ECB_03725	618	118	376	169	139	124	122	140	129	137	211	211
ECB_03726	496	215	389	354	224	163	237	246	372	222	504	580
ECB_03727	375	387	411	432	342	246	302	275	392	326	414	491
ECB_03728	617	536	588	728	440	330	422	445	664	537	784	1027
ECB_03729	881	749	575	705	381	476	575	483	829	575	790	910
ECB_03730	492	473	670	706	606	344	566	521	684	536	989	1179
ECB_03731	612	735	511	829	588	373	571	545	660	498	847	917
ECB_03732	210	155	138	229	144	117	184	172	234	194	344	361
ECB_03733	46	65	53	35	56	28	33	53	48	50	97	97
ECB_03734	2321	1602	2480	2445	1899	1509	1822	1860	2569	2006	3107	3556
ECB_03735	690	864	738	802	588	563	572	467	825	582	964	1239
ECB_03736	1439	115	938	170	162	131	197	165	233	149	331	359
ECB_03737	2988	98	1949	187	91	157	129	224	217	111	301	325
ECB_03738	1773	1169	1936	1591	2148	1461	2485	1982	3172	2219	4499	5349
ECB_03739	294	269	304	420	552	366	416	382	600	475	683	733
ECB_03740	411	410	348	412	343	285	301	265	461	388	571	721
ECB_03741	285	231	310	242	276	196	274	287	386	361	567	584
ECB_03742	72	51	77	66	32	19	42	33	44	44	74	83
ECB_03743	129	104	119	153	84	74	120	113	173	148	192	242
ECB_03744	343	185	261	240	273	188	281	303	482	308	598	860
ECB_03745	823	575	489	593	430	426	681	521	935	636	1218	1597
ECB_03746	483	436	354	370	372	285	508	459	659	494	989	1376
ECB_03747	20	40	23	13	14	20	17	17	32	35	204	286
ECB_03748	17	29	17	23	24	35	25	21	41	40	44	46
ECB_03749	2417	1627	2699	2236	1314	785	1322	1227	1923	1388	2654	3039
ECB_03750	621	387	410	362	318	214	375	362	496	330	569	825
ECB_03751	272	220	236	322	288	186	347	301	370	288	530	561
ECB_03752	1270	934	1178	1295	1345	1027	1407	1331	1900	1221	2578	2641
ECB_03753	1022	398	687	1090	1448	771	1103	1109	1751	1226	2958	2500
ECB_03754	648	326	433	928	699	513	767	755	1338	917	2217	1998
ECB_03755	8552	3534	4631	8233	8320	6145	6660	7766	13179	9904	23644	19589
ECB_03756	1944	2975	1384	3226	4335	2079	5138	4422	5969	4323	9439	7800
ECB_03757	158	23	107	23	8	28	25	18	18	28	22	39
ECB_03758	336	30	144	49	13	33	23	12	23	18	21	56
ECB_03759	187	20	141	17	12	28	6	10	23	20	15	25
ECB_03760	1	8	2	4	4	6	2	4	3	9	5	5
ECB_03761	15	29	19	23	3	27	14	11	16	37	17	20
ECB_03762	10	16	14	8	10	8	3	11	7	21	8	15
ECB_03763	54	50	36	27	21	42	21	42	34	79	22	37
ECB_03764	13	6	10	10	2	13	9	4	7	11	11	20
ECB_03765	78	24	61	38	38	35	37	32	39	32	66	51
ECB_03766	51	14	44	46	10	15	28	28	34	20	36	33
ECB_03767	33	11	26	6	7	9	9	5	17	14	5	17
ECB_03768	50	32	36	9	22	11	29	14	21	20	15	25
ECB_03769	301	84	231	121	59	58	82	68	108	100	151	172
ECB_03770	772	193	797	415	235	174	265	246	305	240	553	709
ECB_03771	365	257	484	517	302	210	259	237	324	300	376	543
ECB_03772	569	391	591	574	318	324	358	408	578	477	711	833
ECB_03774	16	12	12	17	6	13	5	7	8	26	3	4
ECB_03775	25	15	9	6	2	7	5	12	7	14	14	6
ECB_03776	312	200	322	295	230	161	184	200	276	212	444	491
ECB_03777	162	127	174	173	158	135	185	156	249	197	243	249
ECB_03778	278	173	329	277	393	329	251	283	442	656	415	421
ECB_03779	3535	1747	3512	3451	3892	2468	3556	3138	5344	3766	5088	5935
ECB_03780	106	85	79	125	67	62	91	72	99	104	121	158
ECB_03781	80	22	30	16	21	15	8	12	29	50	67	57
ECB_03782	33	31	31	21	16	34	11	22	34	58	32	50
ECB_03783	28	17	26	20	29	25	25	34	25	25	48	43
ECB_03784	60	49	46	81	18	31	18	33	40	52	71	26
ECB_03785	6	1	16	8	3	1	8	1	0	3	3	5
ECB_03786	52	50	46	33	33	24	24	21	44	53	232	249
ECB_03787	5	2	1	1	6	3	3	1	8	1	5	8
ECB_03788	11	7	24	14	14	14	15	3	34	12	24	28
ECB_03789	20	15	10	20	10	14	14	11	19	24	11	24
ECB_03790	19	15	10	29	6	14	9	11	7	33	13	10
ECB_03791	41	8	29	19	7	14	10	6	25	14	20	30
ECB_03792	246	12	157	31	13	20	26	27	31	9	24	29
ECB_03793	132	79	140	174	68	111	75	84	126	208	117	180
ECB_03794	3541	2561	5355	4660	6360	3232	6715	5863	6897	5613	13913	18280
ECB_03795	154	127	91	92	49	91	72	80	101	151	77	83
ECB_03796	480	269	504	422	253	203	319	298	466	330	493	603
ECB_03797	988	977	1015	1323	685	626	1062	784	1293	806	1618	2012
ECB_03798	819	621	644	727	335	260	526	466	772	452	992	1356
ECB_03799	3988	504	3661	1377	747	414	1699	1113	1811	903	3037	4995
ECB_03800	964	652	881	879	812	688	912	813	1143	914	1310	1504
ECB_03801	2820	3468	2671	4165	2045	1440	2773	2133	3260	2502	5021	6225
ECB_03802	3250	3141	2425	3483	1410	1525	2646	1523	2950	1907	3811	7218
ECB_03803	61	137	74	148	77	67	87	75	135	132	156	214
ECB_03804	2688	2611	2725	3600	2646	1780	2852	2678	3816	3067	5262	5156
ECB_03805	44	22	42	48	41	47	46	43	66	49	108	162
ECB_03806	91	105	76	162	40	42	60	72	86	52	184	256
ECB_03807	174	115	87	139	38	34	62	60	100	73	462	478
ECB_03808	488	411	355	441	104	144	230	177	301	196	1034	1245
ECB_03809	1735	1478	1941	2217	1669	1146	1535	1248	2060	1608	3422	3905
ECB_03810	256	58	219	108	71	52	74	86	99	68	208	212
ECB_03811	5881	106	3353	532	150	146	260	201	370	228	458	522
ECB_03812	11133	111	5477	694	55	127	98	115	159	109	187	209
ECB_03813	336	189	337	286	200	142	217	255	282	244	468	644
ECB_03814	495	439	485	561	535	302	436	488	614	599	650	763
ECB_03815	141	126	99	171	172	113	196	172	249	138	332	271
ECB_03816	1077	958	1214	1018	819	481	1387	953	1480	1445	2040	2353
ECB_03817	395	346	300	425	246	210	339	244	476	318	782	736
ECB_03818	147	135	171	14580	218	142	194	159	285	223	398	484
ECB_03819	312	115	199	112	120	120	129	172	264	180	370	403
ECB_03820	161	182	173	232	238	230	297	269	347	323	652	576
ECB_03821	750	519	1120	620	695	514	1199	1106	1365	975	2555	3423
ECB_03822	79	38	49	51	12	44	28	51	68	96	69	70
ECB_03823	25	38	39	36	48	34	60	44	72	68	65	77
ECB_03824	168	167	248	226	228	145	239	208	314	183	308	388
ECB_03825	219	662	156	570	1049	825	1641	776	1942	1326	1147	1923
ECB_03826	886	1884	902	1820	2214	1779	3813	1642	4284	2579	2430	3237
ECB_03827	196	850	174	607	1136	900	2131	959	2443	1417	1413	2149
ECB_03828	8451	6287	8675	10369	3129	1980	4681	3612	5039	3397	6197	8586
ECB_03829	103	151	163	190	68	94	78	88	109	107	128	135
ECB_03830	23	17	23	22	7	16	9	9	9	10	13	19
ECB_03831	228	210	302	367	116	105	155	130	166	134	220	263
ECB_03832	42	20	41	23	12	27	19	25	22	20	33	55
ECB_03833	130	88	122	78	42	60	42	36	55	74	43	80
ECB_03834	37	11	38	8	9	7	6	4	13	13	5	9
ECB_03835	9	7	8	6	7	1	7	3	1	5	4	4
ECB_03836	96	55	106	73	59	56	40	41	64	64	85	108
ECB_03837	23	26	28	19	15	6	21	15	27	38	20	21
ECB_03838	23	12	7	12	13	8	9	5	11	17	12	25
ECB_03839	131	125	112	138	130	107	212	101	157	130	155	194
ECB_03840	300	568	279	554	419	290	527	464	643	525	1115	1151
ECB_03841	3848	4933	4385	6542	4773	3564	6601	5074	8304	5471	10472	11376
ECB_03842	1463	1010	1226	1155	699	464	678	697	968	629	1357	1686
ECB_03843	2551	2145	2099	2504	900	770	837	878	1414	1192	1940	2647
ECB_03844	1640	1672	1865	1915	681	498	738	754	1013	889	1466	1901
ECB_03845	1224	1504	1486	1607	643	422	768	723	1003	747	1434	1882
ECB_03846	1670	986	2038	1525	1081	799	1287	1248	1538	1258	2130	2594
ECB_03847	1869	1518	2029	1945	2866	6943	2996	2437	4126	2763	4711	6354
ECB_03848	1320	904	1472	1368	1049	880	1360	1058	1741	1167	1857	2305
ECB_03849	1116	675	998	896	595	398	641	555	733	595	784	917
ECB_03850	116	119	111	143	144	77	126	155	179	179	271	286
ECB_03851	1080	1021	1119	1153	1160	841	1712	1460	2081	1566	2336	2489
ECB_03852	383	301	388	445	438	271	517	397	611	424	721	799
ECB_03853	450	429	373	435	204	252	278	230	417	322	484	573
ECB_03854	273	259	260	321	173	161	204	222	263	316	390	433
ECB_03855	108	116	59	125	85	94	88	83	139	108	173	175
ECB_03856	14806	12458	18270	17660	14221	8743	25220	17446	24830	16484	33564	36661
ECB_03857	1711	1272	1751	1849	1853	1057	2101	1946	2490	1897	3495	3227
ECB_03858	1513	1724	1368	1982	1421	741	1838	1565	1990	1483	2586	2540
ECB_03859	6321	5886	8583	9816	15418	8492	21159	15150	21412	15234	21109	18904
ECB_03860	12600	13109	18651	21126	32534	14522	41935	30708	39839	28668	41440	39108
ECB_03861	16211	17804	20949	24635	33649	16767	40686	32173	43423	33599	42226	45226
ECB_03862	2949	2839	3438	3852	4681	2739	6557	5103	7183	5459	9673	10744
ECB_03863	16158	16819	15860	20757	28820	12464	37321	29262	40821	29072	55384	57111
ECB_03864	18445	15348	21794	21927	29331	11898	36499	28782	37754	27482	50949	54148
ECB_03865	41	47	26	65	26	41	21	30	64	100	48	60
ECB_03866	57	56	60	92	46	48	48	32	69	64	65	64
ECB_03867	61	43	68	88	68	47	52	53	64	29	62	91
ECB_03868	11	5	23	17	6	20	3	9	18	15	23	17
ECB_03869	41	55	38	62	23	41	27	33	46	36	44	60
ECB_03870	22	32	31	18	27	19	27	18	26	23	38	29
ECB_03871	149	159	163	172	117	111	100	117	190	145	247	353
ECB_03872	1660	302	976	505	553	439	525	545	745	628	1070	1275
ECB_03873	116	186	156	169	142	116	149	172	178	170	255	282
ECB_03874	1303	820	1439	1336	1133	692	1256	1173	1488	1177	1907	2109
ECB_03875	200	245	323	394	255	212	334	284	391	265	483	513
ECB_03876	282	297	280	388	221	175	210	231	317	269	498	462
ECB_03877	4948	1951	3662	2366	1835	1704	2796	2613	3845	3232	6708	8210
ECB_03878	63	62	62	78	70	80	98	78	93	95	160	222
ECB_03879	4	2	5	4	9	5	5	2	15	12	21	6
ECB_03880	81	74	100	68	33	70	27	27	66	75	81	59
ECB_03881	169	95	170	168	101	90	103	97	144	97	167	238
ECB_03882	634	864	689	985	2367	1048	2969	2530	3488	2430	4436	4057
ECB_03883	474	863	275	764	1363	765	1872	1482	2284	1447	3442	3033
ECB_03884	79	52	80	75	31	32	23	28	53	32	50	78
ECB_03885	167	731	172	496	788	821	1441	633	1848	1052	884	1428
ECB_03886	2858	339	2038	541	569	534	519	604	681	511	1232	1340
ECB_03887	2925	357	1965	717	859	547	1027	926	1171	813	1835	2148
ECB_03888	327	80	198	114	155	145	147	143	196	170	317	400
ECB_03890	319	103	218	149	121	113	162	155	208	163	327	415
ECB_03891	4192	3668	4625	4872	5900	3979	6649	6055	8465	5950	11147	12418
ECB_03892	325	280	396	423	357	235	344	340	489	372	560	603
ECB_03893	64	16	69	56	19	29	31	38	36	36	84	133
ECB_03894	160	156	140	207	132	128	162	149	186	168	429	399
ECB_03895	594	330	626	543	342	213	408	355	698	441	798	1264
ECB_03896	7400	5418	7674	8582	7550	4307	8993	7547	12833	9134	10601	12092
ECB_03897	4770	4909	6629	8043	5013	2894	6091	4855	7244	5180	8953	11474
ECB_03898	37	21	24	17	20	36	11	28	24	71	34	54
ECB_03899	8	4	3	9	6	12	2	3	9	8	7	6
ECB_03900	7	2	3	4	8	6	7	3	11	11	7	11
ECB_03901	21	47	36	47	21	20	20	17	34	32	33	58
ECB_03902	216	355	273	378	424	286	334	362	471	482	660	785
ECB_03903	12	28	28	10	13	22	13	25	36	14	49	49
ECB_03904	110	11	48	24	27	5	13	11	9	8	10	20
ECB_03905	354	41	237	48	23	38	29	33	29	46	33	21
ECB_03906	594	32	261	32	55	47	4	13	28	20	26	30
ECB_03907	598	29	356	31	13	15	8	8	9	12	4	5
ECB_03908	455	15	289	34	51	34	18	10	14	25	15	25
ECB_03909	144	16	114	14	15	17	2	10	12	16	10	17
ECB_03910	3	9	7	3	5	1	3	3	2	10	2	12
ECB_03911	508	267	567	378	290	270	270	264	354	230	515	615
ECB_03912	762	397	778	502	370	273	393	355	436	372	411	502
ECB_03913	1290	1328	1057	1344	1266	997	1391	1429	1946	1204	3107	3229
ECB_03914	87	49	126	134	114	87	91	76	133	83	180	201
ECB_03915	1411	726	1050	783	466	370	686	582	882	552	1570	2018
ECB_03916	131	144	119	188	115	99	107	103	126	131	184	197
ECB_03917	55	67	49	46	28	17	11	23	23	29	43	59
ECB_03918	235	177	187	183	140	146	167	174	227	176	394	489
ECB_03919	2	9	6	9	3	9	1	4	5	17	1	6
ECB_03920	2	1	5	1	3	2	2	2	7	2	3	1
ECB_03921	204	125	147	152	135	100	145	147	191	146	319	377
ECB_03922	15	12	15	22	109	88	586	350	767	272	529	385
ECB_03923	323	253	446	364	220	140	214	243	291	214	410	620
ECB_03924	780	841	861	1122	1123	720	1139	1084	1572	1134	2014	2127
ECB_03925	745	716	1232	1294	1055	568	1389	1033	1600	1010	1511	1859
ECB_03926	1031	868	1005	1145	815	566	893	872	1175	787	1740	1967
ECB_03927	375	59	284	71	49	34	45	57	57	44	90	117
ECB_03928	118	81	143	94	67	83	114	110	147	112	257	349
ECB_03929	80	59	69	80	66	46	57	43	77	60	139	165
ECB_03930	1235	1053	1511	1290	1041	700	995	1071	1278	1002	1847	1927
ECB_03931	712	428	849	577	487	177	383	479	412	395	785	882
ECB_03932	296	508	512	781	384	199	278	291	375	314	623	859
ECB_03934	278	53	128	40	16	16	13	21	25	19	23	38
ECB_03935	15	12	4	14	7	8	1	8	14	6	11	27
ECB_03936	326	936	212	837	819	348	821	857	960	653	1298	1045
ECB_03937	897	711	1158	1134	758	534	841	814	1076	836	1152	1363
ECB_03938	9	20	14	10	10	18	3	6	9	22	10	17
ECB_03939	1215	61	650	118	486	282	519	477	583	437	1258	1390
ECB_03940	595	18	228	29	162	100	213	140	239	185	417	457
ECB_03941	8672	124	5136	522	5688	3729	7749	7023	8334	5486	14172	14899
ECB_03942	52	53	51	65	115	75	86	89	133	92	216	236
ECB_03943	14	16	15	34	34	26	31	38	42	26	54	57
ECB_03944	10	6	6	23	29	14	18	28	17	17	43	29
ECB_03945	25	40	16	26	20	12	17	17	38	22	24	21
ECB_03946	26	25	48	48	24	42	31	33	38	42	19	40
ECB_03947	5	9	2	5	2	5	1	1	2	4	11	3
ECB_03948	3	3	11	9	5	9	16	21	7	13	18	13
ECB_03949	1662	1339	2094	1683	1248	838	1027	1171	1237	1159	1184	1242
ECB_03950	71	54	74	92	63	50	68	54	101	104	112	223
ECB_03951	144	223	247	326	247	193	145	181	249	240	256	233
ECB_03952	28	30	39	46	51	30	13	29	30	35	31	39
ECB_03953	27	35	17	35	19	46	14	15	33	44	15	27
ECB_03954	0	8	5	1	13	7	2	3	5	9	6	8
ECB_03955	17	12	4	12	8	7	2	6	10	21	17	16
ECB_03956	53	38	59	20	24	12	25	26	30	38	45	65
ECB_03957	37	21	27	27	13	4	19	21	27	39	21	28
ECB_03958	36	10	49	15	10	3	5	4	12	11	13	12
ECB_03959	132	16	78	15	3	19	0	3	19	6	18	13
ECB_03960	436	17	287	46	20	18	15	14	29	15	57	66
ECB_03961	769	93	508	139	63	93	70	96	126	122	195	242
ECB_03962	329	18	180	33	25	36	45	31	43	19	34	43
ECB_03963	42	12	75	26	21	53	21	28	44	37	57	79
ECB_03964	29	15	36	38	45	16	24	25	51	40	38	48
ECB_03965	27	16	25	37	17	21	21	35	38	17	52	45
ECB_03966	20	24	13	8	10	27	22	14	22	25	22	18
ECB_03967	16	14	19	14	9	12	15	12	19	18	29	20
ECB_03968	10	4	4	6	7	2	2	3	9	7	3	9
ECB_03969	7	7	14	16	9	8	10	7	15	15	13	9
ECB_03970	13	7	6	7	13	11	11	10	20	13	15	12
ECB_03971	3	14	16	16	24	18	19	22	29	27	14	19
ECB_03972	2	5	5	4	3	4	4	5	7	13	3	7
ECB_03973	7	4	1	2	0	3	11	3	4	4	8	2
ECB_03974	7	13	5	16	14	15	7	9	5	12	12	11
ECB_03975	14	6	10	13	9	13	6	4	16	13	8	10
ECB_03976	5	15	14	24	1	12	9	16	12	22	4	24
ECB_03977	11	20	11	17	4	19	8	11	23	20	10	5
ECB_03978	6	10	10	11	2	6	5	4	10	11	14	28
ECB_03979	29	26	39	30	15	7	23	28	26	16	93	146
ECB_03980	73	62	77	57	44	53	43	40	60	79	911	884
ECB_03981	15	34	21	30	18	30	12	17	28	45	149	182
ECB_03982	2035	3487	2386	3939	3490	2259	3030	2583	3849	3419	4915	5901
ECB_03983	115	65	96	143	63	75	54	82	78	65	101	120
ECB_03984	144	83	130	110	63	62	53	69	76	64	146	138
ECB_03985	14	18	18	8	16	11	11	6	16	15	27	52
ECB_03986	45	27	20	61	12	13	14	14	13	24	120	129
ECB_03987	23	73	33	68	9	4	10	6	21	4	120	150
ECB_03988	72	58	50	67	18	20	20	12	38	29	49	62
ECB_03989	544	18	431	30	8	24	29	27	16	21	27	40
ECB_03990	67	43	43	56	45	44	53	42	46	63	51	83
ECB_03991	60	87	48	60	36	118	51	28	66	78	33	51
ECB_03992	64	74	92	114	59	99	42	82	103	126	104	171
ECB_03993	40	48	28	50	37	46	47	30	61	55	74	109
ECB_03994	40	45	47	73	21	21	22	26	35	22	59	57
ECB_03995	86	26	79	14	10	7	9	6	22	12	32	39
ECB_03997	28	47	33	44	9	8	15	9	23	23	29	37
ECB_03998	8	21	12	10	3	2	1	6	2	4	18	27
ECB_03999	1	2	1	2	1	0	0	4	5	1	9	6
ECB_04000	265	274	350	373	167	132	192	163	224	222	393	481
ECB_04001	22	29	29	27	16	14	12	21	29	31	35	51
ECB_04002	20	23	20	22	16	1778	7	17	15	30	20	29
ECB_04003	11	21	9	14	8	24	6	15	17	246	6	13
ECB_04004	65	97	53	67	30	89	31	62	80	153	231	232
ECB_04005	717	737	913	1006	293	296	351	312	466	325	716	933
ECB_04006	898	1013	1111	1386	565	404	414	392	530	471	821	920
ECB_04007	662	616	509	501	169	187	204	192	262	227	342	380
ECB_04008	1449	1050	1672	1765	1158	725	1525	1159	1599	1238	1684	2076
ECB_04009	4887	485	3495	866	342	313	438	418	566	398	872	1061
ECB_04010	88	84	61	56	32	39	36	61	54	62	105	107
ECB_04011	211	268	253	371	317	337	257	279	302	635	297	356
ECB_04012	721	655	484	499	244	260	508	366	655	374	1400	1510
ECB_04013	4704	4426	5918	5527	4193	3069	7337	4972	7061	5341	8571	10130
ECB_04014	197	89	194	126	187	193	228	212	314	275	570	691
ECB_04015	9	6	0	2	8	3	0	4	11	11	143	153
ECB_04016	188	248	247	354	301	197	307	264	364	331	447	416
ECB_04017	762	858	531	750	706	494	817	748	1033	846	1422	1400
ECB_04018	33	25	25	33	27	39	34	31	67	34	85	77
ECB_04019	33	21	17	33	17	14	3	10	10	19	17	42
ECB_04020	375	291	434	371	632	455	366	536	569	522	830	1081
ECB_04021	161	78	153	172	70	46	83	63	115	84	115	233
ECB_04022	25	43	20	32	13	11	7	15	19	17	27	23
ECB_04023	602	563	432	621	124	123	117	125	201	180	144	214
ECB_04024	269	152	208	174	56	36	61	57	61	41	106	124
ECB_04025	600	313	636	630	251	191	171	169	254	192	356	400
ECB_04026	1001	572	1022	1280	498	370	503	428	653	428	1015	1414
ECB_04027	78	95	75	86	112	114	58	97	113	115	193	198
ECB_04028	14	27	14	17	18	22	13	26	39	21	123	127
ECB_04029	272	385	367	585	544	309	466	463	565	481	668	831
ECB_04030	680	569	555	671	555	420	629	556	812	510	1457	1819
ECB_04031	337	243	349	269	208	174	205	192	268	205	516	704
ECB_04032	483	426	421	446	267	213	357	332	452	408	545	576
ECB_04033	115	137	184	211	124	114	116	143	258	184	260	315
ECB_04034	466	306	634	431	366	292	316	347	426	311	473	587
ECB_04035	51	34	53	63	40	48	25	28	71	52	112	127
ECB_04036	395	439	574	592	444	253	314	400	393	323	528	619
ECB_04037	960	640	1168	1122	780	512	734	581	942	724	1432	1676
ECB_04038	9634	4800	7665	6844	3931	2484	5692	4107	6411	4704	6414	8634
ECB_04039	1318	1142	1316	1482	1220	858	1180	1088	1654	1285	2211	3110
ECB_04040	2295	1674	2037	2349	1809	1136	2008	1753	2357	1951	3128	4072
ECB_04041	1854	2196	2218	2792	2569	1626	3091	2591	3631	2641	4417	5701
ECB_04042	1008	1332	1391	1557	1573	1087	1857	1680	2129	1766	2556	2967
ECB_04043	7	8	12	0	4	1	3	6	6	6	10	17
ECB_04044	3720	4402	4730	5489	5347	2676	5749	5110	6082	4859	9732	9373
ECB_04045	428	650	342	652	250	204	337	283	469	280	420	562
ECB_04046	5163	3939	7617	7801	4751	2581	5024	4505	6182	4372	7749	9389
ECB_04047	639	694	845	1106	607	261	599	488	661	481	766	918
ECB_04048	3	8	1	4	2	6	3	5	1	3	10	11
ECB_04049	8	2	5	3	1	3	2	1	5	3	25	25
ECB_04050	3	10	2	12	5	6	6	2	4	11	16	22
ECB_04051	19	25	9	17	1	11	9	13	14	18	21	20
ECB_04052	6	6	5	2	3	3	7	7	11	7	10	10
ECB_04053	17	15	14	18	9	21	9	15	19	23	18	25
ECB_04054	110	158	138	121	104	111	58	106	84	123	114	124
ECB_04055	671	68	452	94	53	58	101	62	114	85	154	331
ECB_04056	2690	168	2013	212	96	101	89	101	113	127	123	142
ECB_04057	79	50	92	83	88	53	58	119	121	116	179	265
ECB_04058	160	110	148	135	84	87	101	76	103	109	154	132
ECB_04059	76	52	71	83	78	42	94	91	93	95	186	189
ECB_04060	37	27	17	21	12	17	11	14	10	20	8	31
ECB_04061	36	74	16	43	18	8	14	12	13	18	6	13
ECB_04062	19	6	34	7	6	9	5	9	9	5	13	32
ECB_04063	28	11	39	32	14	23	20	21	23	17	33	63
ECB_04064	32	43	52	39	22	26	28	40	37	30	33	37
ECB_04065	41	23	35	36	22	19	32	19	25	28	28	42
ECB_04066	1	0	1	1	1	1	1	1	2	0	2	2
ECB_04067	5084	4270	6079	6146	14005	5972	17872	14452	17853	13132	23317	22618
ECB_04068	7671	6100	7097	8359	16738	7937	21377	16323	23331	17539	23262	21002
ECB_04069	1774	1285	1600	1451	3212	1480	4233	3420	4678	4151	6506	6446
ECB_04070	2848	2872	3174	3765	6889	2238	8583	6078	6720	5232	8557	8824
ECB_04071	16	16	16	14	6	13	14	12	8	23	24	18
ECB_04072	28	21	17	24	13	16	13	23	20	26	30	43
ECB_04073	19	22	12	11	7	7	8	9	20	9	31	30
ECB_04074	21	9	8	6	14	13	2	12	18	24	17	5
ECB_04075	21	9	9	4	14	4	0	3	17	7	7	12
ECB_04076	43	6	22	9	10	8	8	4	8	5	21	12
ECB_04077	29	42	25	51	28	29	32	29	40	43	51	61
ECB_04078	228	178	302	306	317	246	285	297	365	273	652	860
ECB_04079	431	396	471	612	621	390	921	863	892	661	1512	1686
ECB_04080	7357	1964	6507	2961	1864	1274	2413	2165	2981	2132	3315	3504
ECB_04081	12	9	10	11	9	6	18	7	15	9	25	26
ECB_04082	99	60	104	82	118	80	73	86	123	114	177	213
ECB_04083	278	144	273	204	96	79	110	104	127	108	203	210
ECB_04084	39	29	55	37	6	8	18	23	33	42	19	33
ECB_04085	1150	395	853	500	399	296	451	432	610	428	1172	1347
ECB_04086	1167	529	1112	822	493	309	583	558	634	502	912	1180
ECB_04087	105	23	77	33	19	24	10	29	47	25	59	72
ECB_04088	1045	391	666	329	326	186	213	296	246	249	278	415
ECB_04089	166	274	137	239	156	142	121	141	160	127	381	412
ECB_04090	1544	930	1494	1273	568	466	717	658	933	648	1388	1780
ECB_04091	253	355	375	419	359	308	219	297	450	381	485	531
ECB_04092	622	621	755	813	712	516	638	691	851	820	1072	1238
ECB_04093	396	282	357	408	299	221	258	402	443	384	713	965
ECB_04094	1	4	0	2	4	1	1	1	5	2	1	1
ECB_04095	2642	2304	3022	3610	3621	2043	4730	3890	5553	4081	7514	8296
ECB_04096	121	13	59	16	10	21	5	16	18	21	23	23
ECB_04097	80	21	82	23	34	17	13	16	36	30	44	59
ECB_04098	41	23	29	17	13	23	8	19	22	27	20	26
ECB_04099	37	27	41	33	16	32	23	30	45	22	26	28
ECB_04100	1240	460	1034	724	428	356	528	451	695	467	999	1106
ECB_04101	918	690	862	981	1009	709	943	961	1172	906	1829	2181
ECB_04102	408	425	427	502	422	331	584	454	624	528	907	1144
ECB_04103	1440	1204	1610	1763	1493	1167	1631	1520	2186	1485	2746	2972
ECB_04105	23	37	17	42	16	31	20	20	34	34	19	26
ECB_04106	666	633	471	522	327	553	239	334	715	972	488	473
ECB_04107	60	40	43	33	36	35	25	26	51	51	58	56
ECB_04108	128	35	64	33	14	34	20	15	27	34	56	39
ECB_04109	137	114	196	171	111	210	91	162	217	326	255	282
ECB_04110	10042	2658	3604	3587	3278	1605	7401	6398	6482	4209	9767	11403
ECB_04111	462	318	582	568	517	320	756	579	726	559	1188	1631
ECB_04112	91	104	135	119	141	133	218	173	342	257	493	680
ECB_04113	121	146	160	180	337	301	489	304	736	381	887	1128
ECB_04114	4	18	11	8	14	21	16	9	21	26	14	9
ECB_04115	9	7	7	9	10	10	10	9	12	11	23	25
ECB_04116	42	29	45	37	24	27	16	22	28	18	52	46
ECB_04117	20	21	8	21	10	19	12	5	17	11	30	23
